WKT,NOME_MUNIC,PTCOTA,GEOCODIGO
"MULTIPOINT (-58.160411161331467 -1.036286199680966)",Faro,336,1503002
"MULTIPOINT (-57.027494350131562 -1.584513724574824)",Faro,266,1503002
"MULTIPOINT (-57.422279867435726 -1.518152735090229)",Faro,191,1503002
"MULTIPOINT (-57.585287994718229 -1.358100306016007)",Faro,197,1503002
"MULTIPOINT (-57.865752833504985 -1.152358024763016)",Faro,298,1503002
"MULTIPOINT (-49.782622510184673 -7.622126138170009)",Floresta do Araguaia,199,1503044
"MULTIPOINT (-49.677722758756609 -7.602034118371136)",Floresta do Araguaia,188,1503044
"MULTIPOINT (-49.776596422342983 -7.804870182713615)",Floresta do Araguaia,190,1503044
"MULTIPOINT (-49.252245965981096 -7.29570771466563)",Floresta do Araguaia,170,1503044
"MULTIPOINT (-48.694537545582889 -4.071658453385469)",Goianésia do Pará,120,1503093
"MULTIPOINT (-49.397696571203745 -4.226479041430735)",Goianésia do Pará,145,1503093
"MULTIPOINT (-48.987875403979324 -3.984959242185114)",Goianésia do Pará,145,1503093
"MULTIPOINT (-47.62218469857477 -1.30825254663627)",Igarapé-Açu,78,1503200
"MULTIPOINT (-47.519161984693227 -1.026065622688059)",Igarapé-Açu,65,1503200
"MULTIPOINT (-49.207627487444498 -2.04429956140081)",Igarapé-Miri,3,1503309
"MULTIPOINT (-48.014270534548231 -2.993753328280044)",Ipixuna do Pará,75,1503457
"MULTIPOINT (-57.14008138171522 -5.773554176065795)",Itaituba,166,1503606
"MULTIPOINT (-57.306948774889555 -5.284928827784268)",Itaituba,247,1503606
"MULTIPOINT (-57.17827019468757 -4.928812032310214)",Itaituba,279,1503606
"MULTIPOINT (-57.149983309080724 -4.574533188329179)",Itaituba,142,1503606
"MULTIPOINT (-56.133413526667795 -4.22831230996446)",Itaituba,80,1503606
"MULTIPOINT (-56.705190076698145 -4.733126394259696)",Itaituba,53,1503606
"MULTIPOINT (-56.984782949040017 -5.034255347098632)",Itaituba,263,1503606
"MULTIPOINT (-56.788913019118851 -5.022458288449697)",Itaituba,67,1503606
"MULTIPOINT (-56.593735090397139 -5.052106055672148)",Itaituba,304,1503606
"MULTIPOINT (-56.813996832749552 -5.197772675140945)",Itaituba,230,1503606
"MULTIPOINT (-56.666177370417842 -5.265293369837336)",Itaituba,320,1503606
"MULTIPOINT (-56.61478065222623 -5.458342131649661)",Itaituba,325,1503606
"MULTIPOINT (-56.993355314506942 -5.632414015298716)",Itaituba,323,1503606
"MULTIPOINT (-56.639320485496576 -5.944274677997051)",Itaituba,355,1503606
"MULTIPOINT (-56.265301359363214 -5.957515237168978)",Itaituba,242,1503606
"MULTIPOINT (-56.519501969263018 -6.150816619759705)",Itaituba,368,1503606
"MULTIPOINT (-56.249638523574141 -6.417058596249492)",Itaituba,259,1503606
"MULTIPOINT (-56.167580879607193 -6.475681062105802)",Itaituba,407,1503606
"MULTIPOINT (-56.853207856438409 -6.927818084356417)",Itaituba,375,1503606
"MULTIPOINT (-56.796096204259179 -6.659085560644208)",Itaituba,264,1503606
"MULTIPOINT (-56.729201587952751 -7.141693849196465)",Itaituba,213,1503606
"MULTIPOINT (-56.780368380272542 -7.260142147912774)",Itaituba,282,1503606
"MULTIPOINT (-56.63670626721624 -7.274523009812413)",Itaituba,411,1503606
"MULTIPOINT (-56.346222130012862 -7.505771327984542)",Itaituba,197,1503606
"MULTIPOINT (-56.261408607873641 -7.595791852723283)",Itaituba,432,1503606
"MULTIPOINT (-56.385745284354627 -7.822326323421112)",Itaituba,418,1503606
"MULTIPOINT (-56.241207956359439 -7.90066012455704)",Itaituba,470,1503606
"MULTIPOINT (-56.558520895195997 -7.836485945584805)",Itaituba,415,1503606
"MULTIPOINT (-56.839444932453894 -7.976596430042344)",Itaituba,521,1503606
"MULTIPOINT (-56.683689485444475 -7.674114197843159)",Itaituba,429,1503606
"MULTIPOINT (-55.27301119611051 -6.485716359540411)",Itaituba,311,1503606
"MULTIPOINT (-55.878610709117197 -6.158939706785587)",Itaituba,222,1503606
"MULTIPOINT (-55.362943401576885 -6.03122158096688)",Itaituba,490,1503606
"MULTIPOINT (-55.114304994492166 -5.990065621673192)",Itaituba,338,1503606
"MULTIPOINT (-55.417126945401257 -5.554303748848408)",Itaituba,180,1503606
"MULTIPOINT (-55.659898975505726 -5.992405729588769)",Itaituba,380,1503606
"MULTIPOINT (-55.842777996590499 -5.98691726657119)",Itaituba,171,1503606
"MULTIPOINT (-55.899826747063926 -5.724607327352446)",Itaituba,402,1503606
"MULTIPOINT (-55.613330112106944 -5.702738160167847)",Itaituba,435,1503606
"MULTIPOINT (-55.85657653612607 -5.461842053256833)",Itaituba,84,1503606
"MULTIPOINT (-55.887454497716703 -4.537681779538278)",Itaituba,148,1503606
"MULTIPOINT (-56.152887209920287 -5.685867797373999)",Itaituba,415,1503606
"MULTIPOINT (-57.013737229903484 -3.955194645565469)",Itaituba,45,1503606
"MULTIPOINT (-56.958539370710326 -3.793129493953992)",Itaituba,99,1503606
"MULTIPOINT (-49.577271890570593 -4.914627718627552)",Itupiranga,170,1503705
"MULTIPOINT (-49.40371199193158 -5.063021229379671)",Itupiranga,169,1503705
"MULTIPOINT (-58.22447697595873 -6.695503047859261)",Jacareacanga,252,1503754
"MULTIPOINT (-57.570094307456316 -7.974010123430562)",Jacareacanga,232,1503754
"MULTIPOINT (-57.838512939707506 -7.758871931665698)",Jacareacanga,222,1503754
"MULTIPOINT (-57.51201498118035 -7.069191537864183)",Jacareacanga,395,1503754
"MULTIPOINT (-57.651816998959255 -7.061332993651913)",Jacareacanga,280,1503754
"MULTIPOINT (-57.926303500817731 -7.040091638908036)",Jacareacanga,329,1503754
"MULTIPOINT (-57.20530825464391 -7.124050402289544)",Jacareacanga,387,1503754
"MULTIPOINT (-57.928674045488911 -6.928995766715969)",Jacareacanga,190,1503754
"MULTIPOINT (-57.860439117190239 -6.80106464461086)",Jacareacanga,290,1503754
"MULTIPOINT (-57.896773413853772 -6.259608578551165)",Jacareacanga,180,1503754
"MULTIPOINT (-57.780491349730724 -6.019229361836187)",Jacareacanga,209,1503754
"MULTIPOINT (-57.452019713013016 -5.906093285230447)",Jacareacanga,150,1503754
"MULTIPOINT (-57.831853356525642 -5.87882437325313)",Jacareacanga,255,1503754
"MULTIPOINT (-57.814977882340514 -5.766571240531706)",Jacareacanga,269,1503754
"MULTIPOINT (-56.983686183905277 -6.52420073242087)",Jacareacanga,259,1503754
"MULTIPOINT (-57.000691904234877 -6.928582000898773)",Jacareacanga,249,1503754
"MULTIPOINT (-56.990555977709619 -6.025072505711893)",Jacareacanga,217,1503754
"MULTIPOINT (-49.034583308279871 -4.451494523993744)",Jacundá,177,1503804
"MULTIPOINT (-56.118268143382352 -2.619607278373981)",Juruti,160,1503903
"MULTIPOINT (-56.377676673902045 -2.948318854118108)",Juruti,141,1503903
"MULTIPOINT (-56.659284627243572 -3.295654961254107)",Juruti,87,1503903
"MULTIPOINT (-56.422260457529333 -3.029218871177444)",Juruti,112,1503903
"MULTIPOINT (-49.671269460791954 -1.849052808342444)",Limoeiro do Ajuru,35,1504000
"MULTIPOINT (-49.444931391644857 -1.975664637464411)",Limoeiro do Ajuru,35,1504000
"MULTIPOINT (-47.49440863905626 -1.934312331892841)",Mãe do Rio,110,1504059
"MULTIPOINT (-47.581819448118488 -0.933968485548476)",Magalhães Barata,76,1504109
"MULTIPOINT (-49.169619489221944 -5.58532828450176)",Marabá,185,1504208
"MULTIPOINT (-49.037771050398369 -5.085428372857034)",Marabá,130,1504208
"MULTIPOINT (-47.468764840601025 -0.838604413700632)",Maracanã,74,1504307
"MULTIPOINT (-47.655482086393469 -1.031155071697974)",Marapanim,74,1504406
"MULTIPOINT (-53.515855474928202 -3.120449913769454)",Medicilândia,237,1504455
"MULTIPOINT (-53.152187922988702 -3.091750608299924)",Medicilândia,232,1504455
"MULTIPOINT (-53.291070662910386 -3.272491407374099)",Medicilândia,236,1504455
"MULTIPOINT (-53.121981491936872 -3.381387567925231)",Medicilândia,190,1504455
"MULTIPOINT (-53.050867900489443 -3.501704789742169)",Medicilândia,150,1504455
"MULTIPOINT (-52.970212192477824 -3.584365196620557)",Medicilândia,311,1504455
"MULTIPOINT (-50.871053132399069 -1.836989529423915)",Melgaço,36,1504505
"MULTIPOINT (-50.968133509028036 -1.539796847808629)",Melgaço,40,1504505
"MULTIPOINT (-49.346306744103707 -2.892368722476244)",Moju,40,1504703
"MULTIPOINT (-48.969775536227367 -2.16963751422171)",Moju,4,1504703
"MULTIPOINT (-48.847325987603099 -2.059747922045448)",Moju,6,1504703
"MULTIPOINT (-54.528332731138725 -1.011621129441748)",Monte Alegre,289,1504802
"MULTIPOINT (-54.248165648320445 -1.030851217457545)",Monte Alegre,536,1504802
"MULTIPOINT (-54.006782739069102 -1.14499973518694)",Monte Alegre,735,1504802
"MULTIPOINT (-54.16506574401032 -1.233801762593352)",Monte Alegre,765,1504802
"MULTIPOINT (-54.077226883626636 -1.401114481464976)",Monte Alegre,306,1504802
"MULTIPOINT (-54.080570461741537 -1.551595077373622)",Monte Alegre,345,1504802
"MULTIPOINT (-54.218591150591877 -1.73851928461686)",Monte Alegre,286,1504802
"MULTIPOINT (-54.079812517270327 -1.86393489173098)",Monte Alegre,440,1504802
"MULTIPOINT (-54.254141030675015 -1.970790035519246)",Monte Alegre,144,1504802
"MULTIPOINT (-54.32657884754186 -1.917391225642746)",Monte Alegre,12,1504802
"MULTIPOINT (-54.304309941527585 -1.37818697747386)",Monte Alegre,644,1504802
"MULTIPOINT (-54.547213801483842 -1.337615791025434)",Monte Alegre,625,1504802
"MULTIPOINT (-54.527125977649433 -1.507558377083009)",Monte Alegre,205,1504802
"MULTIPOINT (-54.504634849058085 -1.633427588991478)",Monte Alegre,265,1504802
"MULTIPOINT (-54.192182587814806 -2.025034123009002)",Monte Alegre,299,1504802
"MULTIPOINT (-54.40643226033572 -2.07775170949342)",Monte Alegre,67,1504802
"MULTIPOINT (-53.914431291900321 -1.790078679037393)",Monte Alegre,70,1504802
"MULTIPOINT (-49.42682081188174 -1.160390909698521)",Muaná,18,1504901
"MULTIPOINT (-49.303956866753047 -4.894032598039517)",Nova Ipixuna,125,1504976
"MULTIPOINT (-56.100626752479414 -7.640273313771725)",Novo Progresso,385,1505031
"MULTIPOINT (-56.06655308266447 -7.150851663323948)",Novo Progresso,438,1505031
"MULTIPOINT (-55.952383610245128 -7.393514728031996)",Novo Progresso,411,1505031
"MULTIPOINT (-55.913276260491465 -7.555184590343886)",Novo Progresso,410,1505031
"MULTIPOINT (-55.671652499974947 -7.230855178055582)",Novo Progresso,488,1505031
"MULTIPOINT (-55.772496962578202 -6.984202976865624)",Novo Progresso,404,1505031
"MULTIPOINT (-55.827964189216523 -7.001970793053228)",Novo Progresso,348,1505031
"MULTIPOINT (-55.601120657271977 -7.436696679442234)",Novo Progresso,513,1505031
"MULTIPOINT (-55.369140997277185 -7.460294117984766)",Novo Progresso,429,1505031
"MULTIPOINT (-55.0749648477139 -7.858545134490643)",Novo Progresso,435,1505031
"MULTIPOINT (-55.262951362418789 -7.959054770244062)",Novo Progresso,320,1505031
"MULTIPOINT (-55.534574938076865 -7.965308166175845)",Novo Progresso,230,1505031
"MULTIPOINT (-55.739716033830931 -7.877273213189224)",Novo Progresso,459,1505031
"MULTIPOINT (-55.870046587554754 -7.675589299185908)",Novo Progresso,411,1505031
"MULTIPOINT (-55.223523484985847 -6.792705091744746)",Novo Progresso,530,1505031
"MULTIPOINT (-55.285860862928686 -6.725505720227065)",Novo Progresso,495,1505031
"MULTIPOINT (-55.593209667538957 -6.554150953684906)",Novo Progresso,387,1505031
"MULTIPOINT (-55.843838488622204 -6.647323309141251)",Novo Progresso,360,1505031
"MULTIPOINT (-49.685366517530191 -4.450361144167212)",Novo Repartimento,135,1505064
"MULTIPOINT (-49.568757078726783 -4.668800415921217)",Novo Repartimento,125,1505064
"MULTIPOINT (-49.740000210020511 -4.799538806140017)",Novo Repartimento,208,1505064
"MULTIPOINT (-50.656499743054766 -4.119514300344183)",Novo Repartimento,195,1505064
"MULTIPOINT (-50.169852562165531 -4.14659020101422)",Novo Repartimento,195,1505064
"MULTIPOINT (-50.082091950550115 -4.250648905768975)",Novo Repartimento,140,1505064
"MULTIPOINT (-56.046008687766189 -0.004222162056607)",Óbidos,173,1505106
"MULTIPOINT (-56.061948237590002 -0.436462159181463)",Óbidos,166,1505106
"MULTIPOINT (-55.482695950596771 -0.020932769814082)",Óbidos,364,1505106
"MULTIPOINT (-55.289187091548939 -1.83562850978604)",Óbidos,174,1505106
"MULTIPOINT (-55.483978374234624 -1.779474508119576)",Óbidos,113,1505106
"MULTIPOINT (-55.549078681076139 -1.60903415853561)",Óbidos,359,1505106
"MULTIPOINT (-55.4676476031294 -1.518648990674361)",Óbidos,59,1505106
"MULTIPOINT (-55.467826575247656 -1.28886748573735)",Óbidos,274,1505106
